date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2007-08-19,16.85,3.43,450,"1977-08-12 2006-08-26",91.21,6.01,450,"1977-08-12 2006-08-26",25.52,3.5,450,"1977-08-12 2006-08-26",22.08,7.53,450,"1977-08-12 2006-08-26",11.22,3.73,450,"1977-08-12 2006-08-26",49.99,11.74,450,"1977-08-12 2006-08-26",14.12,3.5,450,"1977-08-12 2006-08-26",2.25,3.24,450,"1977-08-12 2006-08-26",2.36,7.29,450,"1977-08-12 2006-08-26",2.36,7.29,450,"1977-08-12 2006-08-26",0,0,450,"1977-08-12 2006-08-26",0,0,450,"1977-08-12 2006-08-26",,,,
2007-08-18,16.76,3.42,450,"1977-08-11 2006-08-25",91.08,6.13,450,"1977-08-11 2006-08-25",25.41,3.49,450,"1977-08-11 2006-08-25",22.18,7.55,450,"1977-08-11 2006-08-25",11.16,3.73,450,"1977-08-11 2006-08-25",49.82,11.71,450,"1977-08-11 2006-08-25",14.11,3.48,450,"1977-08-11 2006-08-25",2.35,3.32,450,"1977-08-11 2006-08-25",2.29,6.55,450,"1977-08-11 2006-08-25",2.29,6.55,450,"1977-08-11 2006-08-25",0,0,450,"1977-08-11 2006-08-25",0,0,450,"1977-08-11 2006-08-25",,,,
2007-08-17,16.86,3.42,450,"1977-08-10 2006-08-24",90.99,6.26,450,"1977-08-10 2006-08-24",25.48,3.51,450,"1977-08-10 2006-08-24",22.6,7.74,450,"1977-08-10 2006-08-24",11.25,3.69,450,"1977-08-10 2006-08-24",49.97,11.58,450,"1977-08-10 2006-08-24",14.2,3.43,450,"1977-08-10 2006-08-24",2.31,3.31,450,"1977-08-10 2006-08-24",2.32,6.32,450,"1977-08-10 2006-08-24",2.32,6.32,450,"1977-08-10 2006-08-24",0,0,450,"1977-08-10 2006-08-24",0,0,450,"1977-08-10 2006-08-24",,,,
2007-08-16,16.96,3.38,450,"1977-08-09 2006-08-23",90.8,6.45,450,"1977-08-09 2006-08-23",25.62,3.57,450,"1977-08-09 2006-08-23",22.68,7.68,450,"1977-08-09 2006-08-23",11.36,3.68,450,"1977-08-09 2006-08-23",49.89,11.51,450,"1977-08-09 2006-08-23",14.32,3.45,450,"1977-08-09 2006-08-23",2.3,3.31,450,"1977-08-09 2006-08-23",2.26,6.22,450,"1977-08-09 2006-08-23",2.26,6.22,450,"1977-08-09 2006-08-23",0,0,450,"1977-08-09 2006-08-23",0,0,450,"1977-08-09 2006-08-23",,,,
2007-08-15,17.05,3.41,450,"1977-08-08 2006-08-22",90.74,6.5,450,"1977-08-08 2006-08-22",25.79,3.63,450,"1977-08-08 2006-08-22",22.68,7.7,450,"1977-08-08 2006-08-22",11.53,3.71,450,"1977-08-08 2006-08-22",49.85,11.88,450,"1977-08-08 2006-08-22",14.47,3.49,450,"1977-08-08 2006-08-22",2.21,3.25,450,"1977-08-08 2006-08-22",2.41,6.55,450,"1977-08-08 2006-08-22",2.41,6.55,450,"1977-08-08 2006-08-22",0,0,450,"1977-08-08 2006-08-22",0,0,450,"1977-08-08 2006-08-22",,,,
2007-08-14,17.12,3.43,450,"1977-08-07 2006-08-21",90.59,6.65,450,"1977-08-07 2006-08-21",25.93,3.68,450,"1977-08-07 2006-08-21",22.62,7.77,450,"1977-08-07 2006-08-21",11.7,3.71,450,"1977-08-07 2006-08-21",49.84,11.81,450,"1977-08-07 2006-08-21",14.63,3.5,450,"1977-08-07 2006-08-21",2.14,3.24,450,"1977-08-07 2006-08-21",2.41,6.47,450,"1977-08-07 2006-08-21",2.41,6.47,450,"1977-08-07 2006-08-21",0,0,450,"1977-08-07 2006-08-21",0,0,450,"1977-08-07 2006-08-21",,,,
2007-08-13,17.19,3.46,450,"1977-08-06 2006-08-20",90.33,6.96,450,"1977-08-06 2006-08-20",26,3.67,450,"1977-08-06 2006-08-20",22.54,7.77,450,"1977-08-06 2006-08-20",11.81,3.73,450,"1977-08-06 2006-08-20",49.88,11.93,450,"1977-08-06 2006-08-20",14.77,3.51,450,"1977-08-06 2006-08-20",2.21,3.38,450,"1977-08-06 2006-08-20",2.38,6.45,450,"1977-08-06 2006-08-20",2.38,6.45,450,"1977-08-06 2006-08-20",0,0,450,"1977-08-06 2006-08-20",0,0,450,"1977-08-06 2006-08-20",,,,
2007-08-12,17.28,3.45,450,"1977-08-05 2006-08-19",90.17,7.19,450,"1977-08-05 2006-08-19",26.14,3.65,450,"1977-08-05 2006-08-19",22.58,7.77,450,"1977-08-05 2006-08-19",11.92,3.78,450,"1977-08-05 2006-08-19",49.78,11.81,450,"1977-08-05 2006-08-19",14.91,3.5,450,"1977-08-05 2006-08-19",2.27,3.44,450,"1977-08-05 2006-08-19",2.41,6.66,450,"1977-08-05 2006-08-19",2.41,6.66,450,"1977-08-05 2006-08-19",0,0,450,"1977-08-05 2006-08-19",0,0,450,"1977-08-05 2006-08-19",,,,
2007-08-11,17.42,3.44,450,"1977-08-04 2006-08-18",90.12,7.25,450,"1977-08-04 2006-08-18",26.29,3.63,450,"1977-08-04 2006-08-18",22.55,7.77,450,"1977-08-04 2006-08-18",12.12,3.82,450,"1977-08-04 2006-08-18",50.03,12.21,450,"1977-08-04 2006-08-18",15.1,3.51,450,"1977-08-04 2006-08-18",2.22,3.4,450,"1977-08-04 2006-08-18",2.5,6.75,450,"1977-08-04 2006-08-18",2.5,6.75,450,"1977-08-04 2006-08-18",0,0,450,"1977-08-04 2006-08-18",0,0,450,"1977-08-04 2006-08-18",,,,
2007-08-10,17.52,3.41,450,"1977-08-03 2006-08-17",90.22,7.31,450,"1977-08-03 2006-08-17",26.4,3.67,450,"1977-08-03 2006-08-17",22.46,7.75,450,"1977-08-03 2006-08-17",12.29,3.78,450,"1977-08-03 2006-08-17",50.13,12.42,450,"1977-08-03 2006-08-17",15.25,3.49,450,"1977-08-03 2006-08-17",2.12,3.33,450,"1977-08-03 2006-08-17",2.56,6.79,450,"1977-08-03 2006-08-17",2.56,6.79,450,"1977-08-03 2006-08-17",0,0,450,"1977-08-03 2006-08-17",0,0,450,"1977-08-03 2006-08-17",,,,
2007-08-09,17.66,3.4,450,"1977-08-02 2006-08-16",90.21,7.39,450,"1977-08-02 2006-08-16",26.51,3.67,450,"1977-08-02 2006-08-16",22.4,7.55,450,"1977-08-02 2006-08-16",12.4,3.76,450,"1977-08-02 2006-08-16",50.38,12.73,450,"1977-08-02 2006-08-16",15.4,3.48,450,"1977-08-02 2006-08-16",2.07,3.31,450,"1977-08-02 2006-08-16",2.8,7.07,450,"1977-08-02 2006-08-16",2.8,7.07,450,"1977-08-02 2006-08-16",0,0,450,"1977-08-02 2006-08-16",0,0,450,"1977-08-02 2006-08-16",,,,
2007-08-08,17.7,3.39,450,"1977-08-01 2006-08-15",90.09,7.43,450,"1977-08-01 2006-08-15",26.63,3.65,450,"1977-08-01 2006-08-15",22.48,7.49,450,"1977-08-01 2006-08-15",12.42,3.79,450,"1977-08-01 2006-08-15",49.97,12.69,450,"1977-08-01 2006-08-15",15.47,3.48,450,"1977-08-01 2006-08-15",2.05,3.27,450,"1977-08-01 2006-08-15",2.75,7.06,449,"1977-08-01 2006-08-15",2.75,7.06,449,"1977-08-01 2006-08-15",0,0,449,"1977-08-01 2006-08-15",0,0,449,"1977-08-01 2006-08-15",,,,
2007-08-07,17.67,3.36,450,"1977-07-31 2006-08-14",90.03,7.45,450,"1977-07-31 2006-08-14",26.63,3.65,450,"1977-07-31 2006-08-14",22.25,7.15,450,"1977-07-31 2006-08-14",12.44,3.78,450,"1977-07-31 2006-08-14",49.88,12.74,450,"1977-07-31 2006-08-14",15.5,3.47,450,"1977-07-31 2006-08-14",2.11,3.3,450,"1977-07-31 2006-08-14",2.67,6.72,449,"1977-07-31 2006-08-14",2.67,6.72,449,"1977-07-31 2006-08-14",0,0,449,"1977-07-31 2006-08-14",0,0,449,"1977-07-31 2006-08-14",,,,
2007-08-06,17.63,3.34,450,"1977-07-30 2006-08-13",89.83,7.55,450,"1977-07-30 2006-08-13",26.66,3.6,450,"1977-07-30 2006-08-13",22.19,7.01,450,"1977-07-30 2006-08-13",12.49,3.76,450,"1977-07-30 2006-08-13",49.92,12.82,450,"1977-07-30 2006-08-13",15.54,3.44,450,"1977-07-30 2006-08-13",2.18,3.3,450,"1977-07-30 2006-08-13",2.7,6.59,449,"1977-07-30 2006-08-13",2.7,6.59,449,"1977-07-30 2006-08-13",0,0,449,"1977-07-30 2006-08-13",0,0,449,"1977-07-30 2006-08-13",,,,
2007-08-05,17.63,3.35,450,"1977-07-29 2006-08-12",89.66,7.52,450,"1977-07-29 2006-08-12",26.71,3.53,450,"1977-07-29 2006-08-12",22.6,7.08,450,"1977-07-29 2006-08-12",12.46,3.77,450,"1977-07-29 2006-08-12",49.62,12.73,450,"1977-07-29 2006-08-12",15.61,3.41,450,"1977-07-29 2006-08-12",2.22,3.34,450,"1977-07-29 2006-08-12",2.72,6.63,449,"1977-07-29 2006-08-12",2.72,6.63,449,"1977-07-29 2006-08-12",0,0,449,"1977-07-29 2006-08-12",0,0,449,"1977-07-29 2006-08-12",,,,
2007-08-04,17.71,3.3,450,"1977-07-28 2006-08-11",89.59,7.58,450,"1977-07-28 2006-08-11",26.77,3.5,450,"1977-07-28 2006-08-11",22.84,7.13,450,"1977-07-28 2006-08-11",12.48,3.84,450,"1977-07-28 2006-08-11",49.72,12.94,450,"1977-07-28 2006-08-11",15.66,3.38,450,"1977-07-28 2006-08-11",2.24,3.37,450,"1977-07-28 2006-08-11",3.07,8.63,449,"1977-07-28 2006-08-11",3.07,8.63,449,"1977-07-28 2006-08-11",0,0,449,"1977-07-28 2006-08-11",0,0,449,"1977-07-28 2006-08-11",,,,
2007-08-03,17.73,3.33,450,"1977-07-27 2006-08-10",89.48,7.62,450,"1977-07-27 2006-08-10",26.84,3.48,450,"1977-07-27 2006-08-10",22.86,7.21,450,"1977-07-27 2006-08-10",12.49,3.87,450,"1977-07-27 2006-08-10",49.67,13.06,450,"1977-07-27 2006-08-10",15.72,3.4,450,"1977-07-27 2006-08-10",2.21,3.36,450,"1977-07-27 2006-08-10",2.95,8.48,449,"1977-07-27 2006-08-10",2.95,8.48,449,"1977-07-27 2006-08-10",0,0,449,"1977-07-27 2006-08-10",0,0,449,"1977-07-27 2006-08-10",,,,
2007-08-02,17.75,3.38,450,"1977-07-26 2006-08-09",89.49,7.58,450,"1977-07-26 2006-08-09",26.86,3.45,450,"1977-07-26 2006-08-09",22.73,7,450,"1977-07-26 2006-08-09",12.52,3.93,450,"1977-07-26 2006-08-09",49.77,13.33,450,"1977-07-26 2006-08-09",15.77,3.42,450,"1977-07-26 2006-08-09",2.26,3.39,450,"1977-07-26 2006-08-09",3,8.59,449,"1977-07-26 2006-08-09",3,8.59,449,"1977-07-26 2006-08-09",0,0,449,"1977-07-26 2006-08-09",0,0,449,"1977-07-26 2006-08-09",,,,
2007-08-01,17.79,3.38,450,"1977-07-25 2006-08-08",89.5,7.5,450,"1977-07-25 2006-08-08",26.96,3.39,450,"1977-07-25 2006-08-08",22.78,7.16,450,"1977-07-25 2006-08-08",12.52,3.92,450,"1977-07-25 2006-08-08",49.61,13.33,450,"1977-07-25 2006-08-08",15.81,3.4,450,"1977-07-25 2006-08-08",2.29,3.43,450,"1977-07-25 2006-08-08",3.04,8.61,449,"1977-07-25 2006-08-08",3.04,8.61,449,"1977-07-25 2006-08-08",0,0,449,"1977-07-25 2006-08-08",0,0,449,"1977-07-25 2006-08-08",,,,
2007-07-31,17.7,3.39,450,"1977-07-24 2006-08-07",89.28,7.47,450,"1977-07-24 2006-08-07",26.97,3.35,450,"1977-07-24 2006-08-07",22.83,7.09,450,"1977-07-24 2006-08-07",12.43,3.91,450,"1977-07-24 2006-08-07",49.22,12.95,450,"1977-07-24 2006-08-07",15.76,3.41,450,"1977-07-24 2006-08-07",2.24,3.42,450,"1977-07-24 2006-08-07",2.86,8.43,449,"1977-07-24 2006-08-07",2.86,8.43,449,"1977-07-24 2006-08-07",0,0,449,"1977-07-24 2006-08-07",0,0,449,"1977-07-24 2006-08-07",,,,
2007-07-30,17.69,3.39,450,"1977-07-23 2006-08-06",89.23,7.41,450,"1977-07-23 2006-08-06",27.01,3.31,450,"1977-07-23 2006-08-06",23.02,6.98,450,"1977-07-23 2006-08-06",12.36,3.91,450,"1977-07-23 2006-08-06",48.88,12.9,450,"1977-07-23 2006-08-06",15.74,3.39,450,"1977-07-23 2006-08-06",2.32,3.45,450,"1977-07-23 2006-08-06",2.82,8.44,449,"1977-07-23 2006-08-06",2.82,8.44,449,"1977-07-23 2006-08-06",0,0,449,"1977-07-23 2006-08-06",0,0,449,"1977-07-23 2006-08-06",,,,
2007-07-29,17.74,3.43,450,"1977-07-22 2006-08-05",89.32,7.27,450,"1977-07-22 2006-08-05",27.09,3.34,450,"1977-07-22 2006-08-05",23.08,6.91,450,"1977-07-22 2006-08-05",12.4,3.99,450,"1977-07-22 2006-08-05",48.96,12.98,450,"1977-07-22 2006-08-05",15.75,3.41,450,"1977-07-22 2006-08-05",2.26,3.34,450,"1977-07-22 2006-08-05",3.04,8.63,449,"1977-07-22 2006-08-05",3.04,8.63,449,"1977-07-22 2006-08-05",0,0,449,"1977-07-22 2006-08-05",0,0,449,"1977-07-22 2006-08-05",,,,
2007-07-28,17.79,3.4,450,"1977-07-21 2006-08-04",89.31,7.11,450,"1977-07-21 2006-08-04",27.12,3.36,450,"1977-07-21 2006-08-04",23.01,6.83,450,"1977-07-21 2006-08-04",12.4,3.95,450,"1977-07-21 2006-08-04",48.9,12.99,450,"1977-07-21 2006-08-04",15.82,3.41,450,"1977-07-21 2006-08-04",2.15,3.24,450,"1977-07-21 2006-08-04",2.97,8.38,449,"1977-07-21 2006-08-04",2.97,8.38,449,"1977-07-21 2006-08-04",0,0,449,"1977-07-21 2006-08-04",0,0,449,"1977-07-21 2006-08-04",,,,
2007-07-27,17.82,3.39,450,"1977-07-20 2006-08-03",89.11,7.24,450,"1977-07-20 2006-08-03",27.16,3.39,450,"1977-07-20 2006-08-03",23,6.8,450,"1977-07-20 2006-08-03",12.36,3.92,450,"1977-07-20 2006-08-03",48.7,12.81,450,"1977-07-20 2006-08-03",15.85,3.4,450,"1977-07-20 2006-08-03",2.16,3.22,450,"1977-07-20 2006-08-03",2.73,8.04,449,"1977-07-20 2006-08-03",2.73,8.04,449,"1977-07-20 2006-08-03",0,0,449,"1977-07-20 2006-08-03",0,0,449,"1977-07-20 2006-08-03",,,,
2007-07-26,17.81,3.44,450,"1977-07-19 2006-08-02",88.9,7.35,450,"1977-07-19 2006-08-02",27.18,3.37,450,"1977-07-19 2006-08-02",23.23,6.98,450,"1977-07-19 2006-08-02",12.3,3.95,450,"1977-07-19 2006-08-02",48.58,12.57,450,"1977-07-19 2006-08-02",15.86,3.42,450,"1977-07-19 2006-08-02",2.17,3.23,450,"1977-07-19 2006-08-02",2.78,8.08,449,"1977-07-19 2006-08-02",2.78,8.08,449,"1977-07-19 2006-08-02",0,0,449,"1977-07-19 2006-08-02",0,0,449,"1977-07-19 2006-08-02",,,,
2007-07-25,17.78,3.45,450,"1977-07-18 2006-08-01",88.88,7.24,450,"1977-07-18 2006-08-01",27.24,3.39,450,"1977-07-18 2006-08-01",23.33,7.14,450,"1977-07-18 2006-08-01",12.26,3.97,450,"1977-07-18 2006-08-01",48.32,12.32,450,"1977-07-18 2006-08-01",15.84,3.43,450,"1977-07-18 2006-08-01",2.19,3.23,450,"1977-07-18 2006-08-01",2.68,8.2,449,"1977-07-18 2006-08-01",2.68,8.2,449,"1977-07-18 2006-08-01",0,0,449,"1977-07-18 2006-08-01",0,0,449,"1977-07-18 2006-08-01",,,,
2007-07-24,17.81,3.45,450,"1977-07-17 2006-07-31",88.9,7.22,450,"1977-07-17 2006-07-31",27.25,3.4,450,"1977-07-17 2006-07-31",23.46,7.39,450,"1977-07-17 2006-07-31",12.31,3.98,450,"1977-07-17 2006-07-31",48.54,12.49,450,"1977-07-17 2006-07-31",15.87,3.43,450,"1977-07-17 2006-07-31",2.13,3.15,450,"1977-07-17 2006-07-31",2.8,8.28,450,"1977-07-17 2006-07-31",2.8,8.28,450,"1977-07-17 2006-07-31",0,0,450,"1977-07-17 2006-07-31",0,0,450,"1977-07-17 2006-07-31",,,,
2007-07-23,17.84,3.45,450,"1977-07-16 2006-07-30",88.77,7.22,450,"1977-07-16 2006-07-30",27.34,3.4,450,"1977-07-16 2006-07-30",23.58,7.48,450,"1977-07-16 2006-07-30",12.32,3.98,450,"1977-07-16 2006-07-30",48.32,12.36,450,"1977-07-16 2006-07-30",15.93,3.44,450,"1977-07-16 2006-07-30",2.1,3.13,450,"1977-07-16 2006-07-30",2.59,8.08,450,"1977-07-16 2006-07-30",2.59,8.08,450,"1977-07-16 2006-07-30",0,0,450,"1977-07-16 2006-07-30",0,0,450,"1977-07-16 2006-07-30",,,,
2007-07-22,17.92,3.51,450,"1977-07-15 2006-07-29",88.82,7.27,450,"1977-07-15 2006-07-29",27.46,3.47,450,"1977-07-15 2006-07-29",23.93,7.76,450,"1977-07-15 2006-07-29",12.33,3.99,450,"1977-07-15 2006-07-29",48.18,12.29,450,"1977-07-15 2006-07-29",15.98,3.47,450,"1977-07-15 2006-07-29",2.14,3.17,450,"1977-07-15 2006-07-29",2.79,8.52,450,"1977-07-15 2006-07-29",2.79,8.52,450,"1977-07-15 2006-07-29",0,0,450,"1977-07-15 2006-07-29",0,0,450,"1977-07-15 2006-07-29",,,,
2007-07-21,17.94,3.52,450,"1977-07-14 2006-07-28",88.78,7.34,450,"1977-07-14 2006-07-28",27.48,3.56,450,"1977-07-14 2006-07-28",23.82,7.73,450,"1977-07-14 2006-07-28",12.36,3.98,450,"1977-07-14 2006-07-28",48.2,12.36,450,"1977-07-14 2006-07-28",16.02,3.45,450,"1977-07-14 2006-07-28",2.25,3.26,450,"1977-07-14 2006-07-28",2.86,8.63,450,"1977-07-14 2006-07-28",2.86,8.63,450,"1977-07-14 2006-07-28",0,0,450,"1977-07-14 2006-07-28",0,0,450,"1977-07-14 2006-07-28",,,,
2007-07-20,17.91,3.54,450,"1977-07-13 2006-07-27",88.58,7.4,450,"1977-07-13 2006-07-27",27.58,3.53,450,"1977-07-13 2006-07-27",23.82,7.64,450,"1977-07-13 2006-07-27",12.37,3.89,450,"1977-07-13 2006-07-27",47.87,12.08,450,"1977-07-13 2006-07-27",16.08,3.41,450,"1977-07-13 2006-07-27",2.31,3.28,450,"1977-07-13 2006-07-27",2.46,6.52,450,"1977-07-13 2006-07-27",2.46,6.52,450,"1977-07-13 2006-07-27",0,0,450,"1977-07-13 2006-07-27",0,0,450,"1977-07-13 2006-07-27",,,,
2007-07-19,17.88,3.58,450,"1977-07-12 2006-07-26",88.37,7.54,450,"1977-07-12 2006-07-26",27.61,3.55,450,"1977-07-12 2006-07-26",23.76,7.54,450,"1977-07-12 2006-07-26",12.32,3.89,450,"1977-07-12 2006-07-26",47.73,12.07,450,"1977-07-12 2006-07-26",16.08,3.38,450,"1977-07-12 2006-07-26",2.28,3.22,450,"1977-07-12 2006-07-26",2.48,6.68,450,"1977-07-12 2006-07-26",2.48,6.68,450,"1977-07-12 2006-07-26",0,0,450,"1977-07-12 2006-07-26",0,0,450,"1977-07-12 2006-07-26",,,,
2007-07-18,17.72,3.63,450,"1977-07-11 2006-07-25",88.09,7.64,450,"1977-07-11 2006-07-25",27.63,3.55,450,"1977-07-11 2006-07-25",23.84,7.51,450,"1977-07-11 2006-07-25",12.14,3.96,450,"1977-07-11 2006-07-25",47.13,11.83,450,"1977-07-11 2006-07-25",15.96,3.4,450,"1977-07-11 2006-07-25",2.33,3.27,450,"1977-07-11 2006-07-25",2.3,6.5,449,"1977-07-11 2006-07-25",2.3,6.5,449,"1977-07-11 2006-07-25",0,0,449,"1977-07-11 2006-07-25",0,0,449,"1977-07-11 2006-07-25",,,,
2007-07-17,17.59,3.66,450,"1977-07-10 2006-07-24",88.04,7.81,450,"1977-07-10 2006-07-24",27.5,3.63,450,"1977-07-10 2006-07-24",24,7.59,450,"1977-07-10 2006-07-24",12,4.01,450,"1977-07-10 2006-07-24",47,11.96,450,"1977-07-10 2006-07-24",15.85,3.41,450,"1977-07-10 2006-07-24",2.43,3.38,450,"1977-07-10 2006-07-24",2.32,6.6,449,"1977-07-10 2006-07-24",2.32,6.6,449,"1977-07-10 2006-07-24",0,0,449,"1977-07-10 2006-07-24",0,0,449,"1977-07-10 2006-07-24",,,,
2007-07-16,17.64,3.65,450,"1977-07-09 2006-07-23",88.11,7.93,450,"1977-07-09 2006-07-23",27.5,3.66,450,"1977-07-09 2006-07-23",24.2,7.62,450,"1977-07-09 2006-07-23",11.99,3.98,450,"1977-07-09 2006-07-23",47.13,11.98,450,"1977-07-09 2006-07-23",15.88,3.41,450,"1977-07-09 2006-07-23",2.49,3.4,450,"1977-07-09 2006-07-23",2.33,6.55,449,"1977-07-09 2006-07-23",2.33,6.55,449,"1977-07-09 2006-07-23",0,0,449,"1977-07-09 2006-07-23",0,0,449,"1977-07-09 2006-07-23",,,,
2007-07-15,17.65,3.64,450,"1977-07-08 2006-07-22",88.11,8.03,450,"1977-07-08 2006-07-22",27.47,3.72,450,"1977-07-08 2006-07-22",24.3,7.61,450,"1977-07-08 2006-07-22",12,4.01,450,"1977-07-08 2006-07-22",47.37,12.17,450,"1977-07-08 2006-07-22",15.92,3.43,450,"1977-07-08 2006-07-22",2.4,3.35,450,"1977-07-08 2006-07-22",2.37,6.55,449,"1977-07-08 2006-07-22",2.37,6.55,449,"1977-07-08 2006-07-22",0,0,449,"1977-07-08 2006-07-22",0,0,449,"1977-07-08 2006-07-22",,,,
2007-07-14,17.62,3.64,450,"1977-07-07 2006-07-21",88.04,8.12,450,"1977-07-07 2006-07-21",27.44,3.77,450,"1977-07-07 2006-07-21",24.4,7.72,450,"1977-07-07 2006-07-21",11.93,3.96,450,"1977-07-07 2006-07-21",47.25,12.13,450,"1977-07-07 2006-07-21",15.9,3.4,450,"1977-07-07 2006-07-21",2.42,3.39,450,"1977-07-07 2006-07-21",2.33,6.51,449,"1977-07-07 2006-07-21",2.33,6.51,449,"1977-07-07 2006-07-21",0,0,449,"1977-07-07 2006-07-21",0,0,449,"1977-07-07 2006-07-21",,,,
2007-07-13,17.5,3.72,450,"1977-07-06 2006-07-20",87.87,8.24,450,"1977-07-06 2006-07-20",27.41,3.8,450,"1977-07-06 2006-07-20",24.57,7.76,450,"1977-07-06 2006-07-20",11.85,3.99,450,"1977-07-06 2006-07-20",47.2,12.27,450,"1977-07-06 2006-07-20",15.81,3.42,450,"1977-07-06 2006-07-20",2.6,3.54,450,"1977-07-06 2006-07-20",2.4,6.64,449,"1977-07-06 2006-07-20",2.4,6.64,449,"1977-07-06 2006-07-20",0,0,449,"1977-07-06 2006-07-20",0,0,449,"1977-07-06 2006-07-20",,,,
2007-07-12,17.38,3.8,450,"1977-07-05 2006-07-19",87.87,8.29,450,"1977-07-05 2006-07-19",27.35,3.8,450,"1977-07-05 2006-07-19",24.86,7.95,450,"1977-07-05 2006-07-19",11.75,4.03,450,"1977-07-05 2006-07-19",47.15,12.21,450,"1977-07-05 2006-07-19",15.7,3.48,450,"1977-07-05 2006-07-19",2.75,3.66,450,"1977-07-05 2006-07-19",2.49,6.8,449,"1977-07-05 2006-07-19",2.49,6.8,449,"1977-07-05 2006-07-19",0,0,449,"1977-07-05 2006-07-19",0,0,449,"1977-07-05 2006-07-19",,,,
2007-07-11,17.33,3.84,450,"1977-07-04 2006-07-18",87.76,8.22,450,"1977-07-04 2006-07-18",27.32,3.83,450,"1977-07-04 2006-07-18",25.08,7.92,450,"1977-07-04 2006-07-18",11.65,4.08,450,"1977-07-04 2006-07-18",47.04,12.07,450,"1977-07-04 2006-07-18",15.62,3.51,450,"1977-07-04 2006-07-18",2.85,3.73,450,"1977-07-04 2006-07-18",2.37,6.5,449,"1977-07-04 2006-07-18",2.37,6.5,449,"1977-07-04 2006-07-18",0,0,449,"1977-07-04 2006-07-18",0,0,449,"1977-07-04 2006-07-18",,,,
2007-07-10,17.17,3.86,450,"1977-07-03 2006-07-17",87.57,8.43,450,"1977-07-03 2006-07-17",27.17,3.88,450,"1977-07-03 2006-07-17",25.1,7.91,450,"1977-07-03 2006-07-17",11.46,4.13,450,"1977-07-03 2006-07-17",46.86,12.11,450,"1977-07-03 2006-07-17",15.47,3.53,450,"1977-07-03 2006-07-17",2.86,3.77,450,"1977-07-03 2006-07-17",2.26,6.03,449,"1977-07-03 2006-07-17",2.26,6.03,449,"1977-07-03 2006-07-17",0,0,449,"1977-07-03 2006-07-17",0,0,449,"1977-07-03 2006-07-17",,,,
2007-07-09,16.93,3.93,450,"1977-07-02 2006-07-16",87.33,8.61,450,"1977-07-02 2006-07-16",27,3.9,450,"1977-07-02 2006-07-16",25.07,7.67,450,"1977-07-02 2006-07-16",11.2,4.18,450,"1977-07-02 2006-07-16",46.47,11.99,450,"1977-07-02 2006-07-16",15.34,3.55,450,"1977-07-02 2006-07-16",2.95,3.8,450,"1977-07-02 2006-07-16",2.17,6.02,449,"1977-07-02 2006-07-16",2.17,6.02,449,"1977-07-02 2006-07-16",0,0,449,"1977-07-02 2006-07-16",0,0,449,"1977-07-02 2006-07-16",,,,
2007-07-08,16.78,3.95,450,"1977-07-01 2006-07-15",87.25,8.61,450,"1977-07-01 2006-07-15",26.84,3.87,450,"1977-07-01 2006-07-15",25.35,7.99,450,"1977-07-01 2006-07-15",11,4.19,450,"1977-07-01 2006-07-15",46.37,11.86,450,"1977-07-01 2006-07-15",15.13,3.55,450,"1977-07-01 2006-07-15",3.02,3.82,450,"1977-07-01 2006-07-15",2.2,6.04,449,"1977-07-01 2006-07-15",2.2,6.04,449,"1977-07-01 2006-07-15",0,0,449,"1977-07-01 2006-07-15",0,0,449,"1977-07-01 2006-07-15",,,,
2007-07-07,16.62,3.9,450,"1977-06-30 2006-07-14",87.26,8.48,450,"1977-06-30 2006-07-14",26.61,3.81,450,"1977-06-30 2006-07-14",25.28,7.74,450,"1977-06-30 2006-07-14",10.83,4.24,450,"1977-06-30 2006-07-14",46.42,11.87,450,"1977-06-30 2006-07-14",14.95,3.55,450,"1977-06-30 2006-07-14",3.06,3.83,450,"1977-06-30 2006-07-14",1.9,5.31,449,"1977-06-30 2006-07-14",1.9,5.31,449,"1977-06-30 2006-07-14",0,0,449,"1977-06-30 2006-07-14",0,0,449,"1977-06-30 2006-07-14",,,,
